"Gene_Symbol"	"METHY_BRCA_BETA"	"METHY_BRCA_"	"METHY_BRCA_START"	"METHY_BRCA_END"	"METHY_GBM_BETA"	"METHY_GBM_"	"METHY_GBM_START"	"METHY_GBM_END"	"METHY_OV_BETA"	"METHY_OV_"	"METHY_OV_START"	"METHY_OV_END"	"METHY_LUAD_BETA"	"METHY_LUAD_"	"METHY_LUAD_START"	"METHY_LUAD_END"	"METHY_UCEC_BETA"	"METHY_UCEC_"	"METHY_UCEC_START"	"METHY_UCEC_END"	"METHY_KIRC_BETA"	"METHY_KIRC_"	"METHY_KIRC_START"	"METHY_KIRC_END"	"METHY_LUSC_BETA"	"METHY_LUSC_"	"METHY_LUSC_START"	"METHY_LUSC_END"	"METHY_COAD_BETA"	"METHY_COAD_"	"METHY_COAD_START"	"METHY_COAD_END"	"METHY_STAD_BETA"	"METHY_STAD_"	"METHY_STAD_START"	"METHY_STAD_END"	"METHY_KIRP_BETA"	"METHY_KIRP_"	"METHY_KIRP_START"	"METHY_KIRP_END"	"METHY_LAML_BETA"	"METHY_LAML_"	"METHY_LAML_START"	"METHY_LAML_END"	"METHY_READ_BETA"	"METHY_READ_"	"METHY_READ_START"	"METHY_READ_END"
"CALCR"	"0.37624121778647"	"7"	"93574383"	"93574384"	"0.0599093611027685"	"7"	"93574383"	"93574384"	"0.0932936110138612"	"7"	"93574383"	"93574384"	"0.100252648932099"	"7"	"93574383"	"93574384"	"0.14473842017555"	"7"	"93574383"	"93574384"	"0.476962354369235"	"7"	"93574383"	"93574384"	"0.152952781578443"	"7"	"93574383"	"93574384"	"0.505415062389545"	"7"	"93574383"	"93574384"	"0.467408317037521"	"7"	"93574383"	"93574384"	"0.0479818828118099"	"7"	"93574383"	"93574384"	"0.0577990235020692"	"7"	"93574383"	"93574384"	"0.531903989660918"	"7"	"93574383"	"93574384"
"BCL2L12"	"0.014487140183068"	"19"	"49665925"	"49665926"	"0.0384538462969276"	"19"	"49665925"	"49665926"	"0.00904337532627072"	"19"	"49665925"	"49665926"	"0.0187501542366142"	"19"	"49665925"	"49665926"	"0.0159908775981596"	"19"	"49665925"	"49665926"	"0.017293186565857"	"19"	"49665925"	"49665926"	"0.0150292434015243"	"19"	"49665925"	"49665926"	"0.0131700641927216"	"19"	"49665925"	"49665926"	"0.0205431279617611"	"19"	"49665925"	"49665926"	"0.019175823930189"	"19"	"49665925"	"49665926"	"0.0142460729657388"	"19"	"49665925"	"49665926"	"0.0126907428011009"	"19"	"49665925"	"49665926"
"ABCC4"	"0.0111912640775626"	"13"	"95301251"	"95301252"	"0.0251891294755915"	"13"	"95301251"	"95301252"	"0.0086094366825155"	"13"	"95301251"	"95301252"	"0.00892591330566392"	"13"	"95301251"	"95301252"	"0.0275659491024408"	"13"	"95301251"	"95301252"	"0.0127226450603434"	"13"	"95301251"	"95301252"	"0.00996594863230826"	"13"	"95301251"	"95301252"	"0.00922772665501195"	"13"	"95301251"	"95301252"	"0.0131860283769865"	"13"	"95301251"	"95301252"	"0.0148359732863835"	"13"	"95301251"	"95301252"	"0.0103488012290218"	"13"	"95301251"	"95301252"	"0.00957313514475244"	"13"	"95301251"	"95301252"
"ANGPTL4"	"0.0206638187549312"	"19"	"8364276"	"8364277"	"0.0657057946472928"	"19"	"8364276"	"8364277"	"0.0138291166298776"	"19"	"8364276"	"8364277"	"0.0314358467206813"	"19"	"8364276"	"8364277"	"0.0168358916211402"	"19"	"8364276"	"8364277"	"0.0202916338307298"	"19"	"8364276"	"8364277"	"0.0281380737865125"	"19"	"8364276"	"8364277"	"0.021289741524674"	"19"	"8364276"	"8364277"	"0.0307894557584068"	"19"	"8364276"	"8364277"	"0.022973175363138"	"19"	"8364276"	"8364277"	"0.0158193452806762"	"19"	"8364276"	"8364277"	"0.0146251337374439"	"19"	"8364276"	"8364277"
"KRT1"	"0.395077942547124"	"12"	"52679722"	"52679723"	"0.900218069325485"	"12"	"52679722"	"52679723"	"0.808576739013767"	"12"	"52679722"	"52679723"	"0.36931709602298"	"12"	"52679722"	"52679723"	"0.244237086827517"	"12"	"52679722"	"52679723"	"0.500548969318556"	"12"	"52679722"	"52679723"	"0.903825483083746"	"12"	"52679722"	"52679723"	"0.908117856225247"	"12"	"52679722"	"52679723"	"0.832411239102281"	"12"	"52679722"	"52679723"	"0.896685234421352"	"12"	"52679722"	"52679723"	"0.930604932806951"	"12"	"52679722"	"52679723"	"0.178500474118314"	"12"	"52679722"	"52679723"
"ESRRA"	"0.0125369984921976"	"11"	"64304617"	"64304618"	"0.0214771925307758"	"11"	"64304617"	"64304618"	"0.00930209223494049"	"11"	"64304617"	"64304618"	"0.0152198617380844"	"11"	"64304617"	"64304618"	"0.0176700576026934"	"11"	"64304617"	"64304618"	"0.0147265321285759"	"11"	"64304617"	"64304618"	"0.0141099736061983"	"11"	"64304617"	"64304618"	"0.0127089253296323"	"11"	"64304617"	"64304618"	"0.0206327474649795"	"11"	"64304617"	"64304618"	"0.0160997585759961"	"11"	"64304617"	"64304618"	"0.0150497953900934"	"11"	"64304617"	"64304618"	"0.0117533071549285"	"11"	"64304617"	"64304618"
"FASN"	"0.029143891810587"	"17"	"82098641"	"82098642"	"0.0438141253904412"	"17"	"82098641"	"82098642"	"0.0165791902992557"	"17"	"82098641"	"82098642"	"0.018400554612643"	"17"	"82098641"	"82098642"	"0.0460604325932399"	"17"	"82098641"	"82098642"	"0.0472656687528729"	"17"	"82098641"	"82098642"	"0.035061817764697"	"17"	"82098641"	"82098642"	"0.0265833910945969"	"17"	"82098641"	"82098642"	"0.0585662534427173"	"17"	"82098641"	"82098642"	"0.0795226589516575"	"17"	"82098641"	"82098642"	"0.0291254517323335"	"17"	"82098641"	"82098642"	"0.0250273064631938"	"17"	"82098641"	"82098642"
"MT1F"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"KMT2A"	"0.014447953958214"	"11"	"118435638"	"118435639"	"0.0605953496656258"	"11"	"118435638"	"118435639"	"0.0056419572983364"	"11"	"118435638"	"118435639"	"0.0136476376653667"	"11"	"118435638"	"118435639"	"0.0128899725061473"	"11"	"118435638"	"118435639"	"0.0144795806240958"	"11"	"118435638"	"118435639"	"0.0158337613671125"	"11"	"118435638"	"118435639"	"0.0120659947336714"	"11"	"118435638"	"118435639"	"0.0242321348267988"	"11"	"118435638"	"118435639"	"0.0182692857292249"	"11"	"118435638"	"118435639"	"0.016451042676647"	"11"	"118435638"	"118435639"	"0.00982459162152772"	"11"	"118435638"	"118435639"
"NOTCH2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"MAFA"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"PDX1"	"0.651048575416416"	"13"	"27920040"	"27920041"	"0.0207570519885374"	"13"	"27920040"	"27920041"	"0.00696514127767283"	"13"	"27920040"	"27920041"	"0.0306281049453983"	"13"	"27920040"	"27920041"	"0.0178129541219156"	"13"	"27920040"	"27920041"	"0.0224201137361592"	"13"	"27920040"	"27920041"	"0.234288672396873"	"13"	"27920040"	"27920041"	"0.0122651334433308"	"13"	"27920040"	"27920041"	"0.114295600272043"	"13"	"27920040"	"27920041"	"0.0176251550155527"	"13"	"27920040"	"27920041"	"0.0179526870256414"	"13"	"27920040"	"27920041"	"0.018507264844581"	"13"	"27920040"	"27920041"
"MCL1"	"0.022994007938117"	"1"	"150579538"	"150579539"	"0.0203651901799183"	"1"	"150579538"	"150579539"	"0.00902283570873627"	"1"	"150579538"	"150579539"	"0.00708473272869398"	"1"	"150579538"	"150579539"	"0.0181281567156699"	"1"	"150579538"	"150579539"	"0.0146238691336245"	"1"	"150579538"	"150579539"	"0.0134717963159605"	"1"	"150579538"	"150579539"	"0.00903973301193942"	"1"	"150579538"	"150579539"	"0.0204959698752888"	"1"	"150579538"	"150579539"	"0.0186694004502847"	"1"	"150579538"	"150579539"	"0.0187675890412408"	"1"	"150579538"	"150579539"	"0.0115475340580756"	"1"	"150579538"	"150579539"
"PPEF1"	"0.30884593947233"	"23"	"18690997"	"18690998"	"0.785290679929553"	"23"	"18690997"	"18690998"	"0.891938294849634"	"23"	"18690997"	"18690998"	"0.871442201956716"	"23"	"18690997"	"18690998"	"0.794373912009728"	"23"	"18690997"	"18690998"	"0.943327384725687"	"23"	"18690997"	"18690998"	"0.818527881543491"	"23"	"18690997"	"18690998"	"0.910198121391865"	"23"	"18690997"	"18690998"	"0.868905008189796"	"23"	"18690997"	"18690998"	"0.929792164499345"	"23"	"18690997"	"18690998"	"0.905351439064686"	"23"	"18690997"	"18690998"	"0.573291321185973"	"23"	"18690997"	"18690998"
"SMAD2"	"0.0183396090781438"	"18"	"47930216"	"47930217"	"0.0407820629388643"	"18"	"47930216"	"47930217"	"0.0108560379440294"	"18"	"47930216"	"47930217"	"0.0223867177521462"	"18"	"47930216"	"47930217"	"0.017771741161482"	"18"	"47930216"	"47930217"	"0.0213054725227681"	"18"	"47930216"	"47930217"	"0.0181739727567177"	"18"	"47930216"	"47930217"	"0.0243260991558276"	"18"	"47930216"	"47930217"	"0.0312326784679272"	"18"	"47930216"	"47930217"	"0.0213746943580958"	"18"	"47930216"	"47930217"	"0.0161220407405733"	"18"	"47930216"	"47930217"	"0.021564772375797"	"18"	"47930216"	"47930217"
"SMAD7"	"0.0163750752918734"	"18"	"48950452"	"48950453"	"0.0160606754150211"	"18"	"48950452"	"48950453"	"0.00872525807378195"	"18"	"48950452"	"48950453"	"0.0381882248385182"	"18"	"48950452"	"48950453"	"0.0215571035068394"	"18"	"48950452"	"48950453"	"0.0218270561403411"	"18"	"48950452"	"48950453"	"0.0118184743595564"	"18"	"48950452"	"48950453"	"0.0130041319305054"	"18"	"48950452"	"48950453"	"0.0527866956584942"	"18"	"48950452"	"48950453"	"0.0422682553450101"	"18"	"48950452"	"48950453"	"0.0232424352896425"	"18"	"48950452"	"48950453"	"0.0125808951865569"	"18"	"48950452"	"48950453"
"PINK1"	"0.033667119873002"	"1"	"20634184"	"20634185"	"0.043026321453286"	"1"	"20634184"	"20634185"	"0.0211384742828176"	"1"	"20634184"	"20634185"	"0.0269703180996397"	"1"	"20634184"	"20634185"	"0.02819444284446"	"1"	"20634184"	"20634185"	"0.0248141221628264"	"1"	"20634184"	"20634185"	"0.0368955275765601"	"1"	"20634184"	"20634185"	"0.0207341625050994"	"1"	"20634184"	"20634185"	"0.0350911402161106"	"1"	"20634184"	"20634185"	"0.0491268442661351"	"1"	"20634184"	"20634185"	"0.0268490621408778"	"1"	"20634184"	"20634185"	"0.0252243169994775"	"1"	"20634184"	"20634185"
"NES"	"0.0823787282368916"	"1"	"156677467"	"156677468"	"0.0276349874758664"	"1"	"156677467"	"156677468"	"0.0259204563751544"	"1"	"156677467"	"156677468"	"0.0470381878780701"	"1"	"156677467"	"156677468"	"0.0459372258714545"	"1"	"156677467"	"156677468"	"0.0310756991924677"	"1"	"156677467"	"156677468"	"0.0592364560262476"	"1"	"156677467"	"156677468"	"0.0237224830450201"	"1"	"156677467"	"156677468"	"0.0545639078157764"	"1"	"156677467"	"156677468"	"0.112749977390162"	"1"	"156677467"	"156677468"	"0.0321020264500214"	"1"	"156677467"	"156677468"	"0.0199345770139126"	"1"	"156677467"	"156677468"
"RUNX3"	"0.572008268273673"	"1"	"24929347"	"24929348"	"0.0439103253696156"	"1"	"24929347"	"24929348"	"0.0103572911767496"	"1"	"24929347"	"24929348"	"0.0629641613831304"	"1"	"24929347"	"24929348"	"0.287778334508785"	"1"	"24929347"	"24929348"	"0.423217649689047"	"1"	"24929347"	"24929348"	"0.0202756374549985"	"1"	"24929347"	"24929348"	"0.0160095455058282"	"1"	"24929347"	"24929348"	"0.0540225998391014"	"1"	"24929347"	"24929348"	"0.391205628760508"	"1"	"24929347"	"24929348"	"0.0585933894834773"	"1"	"24929347"	"24929348"	"0.0855437603527539"	"1"	"24929347"	"24929348"
"ATG5"	"0.0150903503785345"	"6"	"106325265"	"106325266"	"0.0185220609727387"	"6"	"106325265"	"106325266"	"0.00747666678464368"	"6"	"106325265"	"106325266"	"0.00999151687861347"	"6"	"106325265"	"106325266"	"0.0131981719623635"	"6"	"106325265"	"106325266"	"0.00933227117652859"	"6"	"106325265"	"106325266"	"0.0105381733726667"	"6"	"106325265"	"106325266"	"0.00826969680612808"	"6"	"106325265"	"106325266"	"0.0116676376190825"	"6"	"106325265"	"106325266"	"0.0129757930682304"	"6"	"106325265"	"106325266"	"0.0101251012851631"	"6"	"106325265"	"106325266"	"0.00749133455078339"	"6"	"106325265"	"106325266"
"ATG9A"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"ATG9B"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"S100A7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"IL33"	"0.728383192271069"	"9"	"6242210"	"6242211"	"0.689134823969383"	"9"	"6242210"	"6242211"	"0.886058418379556"	"9"	"6242210"	"6242211"	"0.848898729489857"	"9"	"6242210"	"6242211"	"0.814280587400836"	"9"	"6242210"	"6242211"	"0.80303115207789"	"9"	"6242210"	"6242211"	"0.845588062218429"	"9"	"6242210"	"6242211"	"0.845543980258904"	"9"	"6242210"	"6242211"	"0.639019209777486"	"9"	"6242210"	"6242211"	"0.792536653808009"	"9"	"6242210"	"6242211"	"0.837742504996342"	"9"	"6242210"	"6242211"	"0.868419044257384"	"9"	"6242210"	"6242211"
"KDR"	"0.0255629184600749"	"4"	"55125776"	"55125777"	"0.025270838404592"	"4"	"55125776"	"55125777"	"0.0109005253885847"	"4"	"55125776"	"55125777"	"0.0373813457489458"	"4"	"55125776"	"55125777"	"0.0510469780415049"	"4"	"55125776"	"55125777"	"0.401922242459583"	"4"	"55125776"	"55125777"	"0.124550259717738"	"4"	"55125776"	"55125777"	"0.608000964295879"	"4"	"55125776"	"55125777"	"0.427711617929713"	"4"	"55125776"	"55125777"	"0.0192219312291706"	"4"	"55125776"	"55125777"	"0.0252710222078526"	"4"	"55125776"	"55125777"	"0.762317073129648"	"4"	"55125776"	"55125777"
"RUNX1"	"0.427189170354011"	"21"	"35049175"	"35049176"	"0.663666785240618"	"21"	"35049175"	"35049176"	"0.567106885461627"	"21"	"35049175"	"35049176"	"0.736185898850381"	"21"	"35049175"	"35049176"	"0.727588598897117"	"21"	"35049175"	"35049176"	"0.74413463092428"	"21"	"35049175"	"35049176"	"0.0566005772777712"	"21"	"35049175"	"35049176"	"0.658335746055551"	"21"	"35049175"	"35049176"	"0.532627303451889"	"21"	"35049175"	"35049176"	"0.6866263524489"	"21"	"35049175"	"35049176"	"0.0271851610834097"	"21"	"35049175"	"35049176"	"0.755811530190313"	"21"	"35049175"	"35049176"
"KIT"	"0.0151389619663406"	"4"	"54658402"	"54658403"	"0.0314609556960317"	"4"	"54658402"	"54658403"	"0.041218100778982"	"4"	"54658402"	"54658403"	"0.0814783280570415"	"4"	"54658402"	"54658403"	"0.0160741521886971"	"4"	"54658402"	"54658403"	"0.447389098109576"	"4"	"54658402"	"54658403"	"0.0185628998061037"	"4"	"54658402"	"54658403"	"0.0126427036472694"	"4"	"54658402"	"54658403"	"0.0155961147311904"	"4"	"54658402"	"54658403"	"0.0285858319542341"	"4"	"54658402"	"54658403"	"0.011367440069639"	"4"	"54658402"	"54658403"	"0.0174182574413841"	"4"	"54658402"	"54658403"
"TIMP2"	"0.0142205257255335"	"17"	"78925013"	"78925014"	"0.0407652851360257"	"17"	"78925013"	"78925014"	"0.0104790298338808"	"17"	"78925013"	"78925014"	"0.0154021871392898"	"17"	"78925013"	"78925014"	"0.0139106869817437"	"17"	"78925013"	"78925014"	"0.105546411454109"	"17"	"78925013"	"78925014"	"0.0201299303722082"	"17"	"78925013"	"78925014"	"0.0156946583436079"	"17"	"78925013"	"78925014"	"0.0252323431969498"	"17"	"78925013"	"78925014"	"0.0137736381891123"	"17"	"78925013"	"78925014"	"0.0155386294469032"	"17"	"78925013"	"78925014"	"0.0124843682593997"	"17"	"78925013"	"78925014"
"EPCAM"	"0.0630019745734032"	"2"	"47368934"	"47368935"	"0.20200742678144"	"2"	"47368934"	"47368935"	"0.0288172162999474"	"2"	"47368934"	"47368935"	"0.102126075425847"	"2"	"47368934"	"47368935"	"0.0759159226575578"	"2"	"47368934"	"47368935"	"0.0555125006292041"	"2"	"47368934"	"47368935"	"0.0603351378831065"	"2"	"47368934"	"47368935"	"0.0378389644759471"	"2"	"47368934"	"47368935"	"0.0924856207611044"	"2"	"47368934"	"47368935"	"0.0593940852537779"	"2"	"47368934"	"47368935"	"0.0477365821931009"	"2"	"47368934"	"47368935"	"0.0343642878665389"	"2"	"47368934"	"47368935"
"MAPT"	"0.0155415451110434"	"17"	"45894195"	"45894196"	"0.0128814108392583"	"17"	"45894195"	"45894196"	"0.0121696317059504"	"17"	"45894195"	"45894196"	"0.0552873696701615"	"17"	"45894195"	"45894196"	"0.0325047070236778"	"17"	"45894195"	"45894196"	"0.0131255834603641"	"17"	"45894195"	"45894196"	"0.026981633473255"	"17"	"45894195"	"45894196"	"0.166703173657943"	"17"	"45894195"	"45894196"	"0.147629322683986"	"17"	"45894195"	"45894196"	"0.0142306422904903"	"17"	"45894195"	"45894196"	"0.0109444667875205"	"17"	"45894195"	"45894196"	"0.155748137628936"	"17"	"45894195"	"45894196"
"ADAMTS5"	"0.32053213039898"	"21"	"26967123"	"26967124"	"0.0199850218032965"	"21"	"26967123"	"26967124"	"0.00608896100788313"	"21"	"26967123"	"26967124"	"0.0744204719302991"	"21"	"26967123"	"26967124"	"0.0162481073545442"	"21"	"26967123"	"26967124"	"0.0676370493679882"	"21"	"26967123"	"26967124"	"0.1442071521415"	"21"	"26967123"	"26967124"	"0.253250072683928"	"21"	"26967123"	"26967124"	"0.539547157782782"	"21"	"26967123"	"26967124"	"0.0175963671035882"	"21"	"26967123"	"26967124"	"0.024221514418673"	"21"	"26967123"	"26967124"	"0.781456032486462"	"21"	"26967123"	"26967124"
"SLC7A11"	"0.0843061471868844"	"4"	"138242187"	"138242188"	"0.0777256777381143"	"4"	"138242187"	"138242188"	"0.0224060288295345"	"4"	"138242187"	"138242188"	"0.230024110342093"	"4"	"138242187"	"138242188"	"0.0813589873459633"	"4"	"138242187"	"138242188"	"0.415173622493897"	"4"	"138242187"	"138242188"	"0.105452876469419"	"4"	"138242187"	"138242188"	"0.0968072961004082"	"4"	"138242187"	"138242188"	"0.168142535074204"	"4"	"138242187"	"138242188"	"0.0678232873409885"	"4"	"138242187"	"138242188"	"0.0756999106782414"	"4"	"138242187"	"138242188"	"0.0384373122629715"	"4"	"138242187"	"138242188"
"PTPN6"	"0.36498787238411"	"12"	"6946845"	"6946846"	"0.78764647141974"	"12"	"6946845"	"6946846"	"0.119868633735493"	"12"	"6946845"	"6946846"	"0.367860169506015"	"12"	"6946845"	"6946846"	"0.232849605815887"	"12"	"6946845"	"6946846"	"0.224197351031781"	"12"	"6946845"	"6946846"	"0.177509683472267"	"12"	"6946845"	"6946846"	"0.216535437628561"	"12"	"6946845"	"6946846"	"0.376854386034107"	"12"	"6946845"	"6946846"	"0.109438522904494"	"12"	"6946845"	"6946846"	"0.464097861682147"	"12"	"6946845"	"6946846"	"0.197764990278091"	"12"	"6946845"	"6946846"
"DYM"	"0.0106102382779846"	"18"	"49460506"	"49460507"	"0.0204356301890712"	"18"	"49460506"	"49460507"	"0.011117612383954"	"18"	"49460506"	"49460507"	"0.0104439745077356"	"18"	"49460506"	"49460507"	"0.01107361368177"	"18"	"49460506"	"49460507"	"0.0117005631359312"	"18"	"49460506"	"49460507"	"0.0126175040052249"	"18"	"49460506"	"49460507"	"0.0114085873285156"	"18"	"49460506"	"49460507"	"0.0145594487576625"	"18"	"49460506"	"49460507"	"0.0119265484530323"	"18"	"49460506"	"49460507"	"0.0117830129648887"	"18"	"49460506"	"49460507"	"0.0101156894982454"	"18"	"49460506"	"49460507"
"ATP2A2"	"0.0157612825660389"	"12"	"110280506"	"110280507"	"0.0305589980156802"	"12"	"110280506"	"110280507"	"0.01207698060796"	"12"	"110280506"	"110280507"	"0.0180435479253799"	"12"	"110280506"	"110280507"	"0.0221245510131966"	"12"	"110280506"	"110280507"	"0.0156140782483716"	"12"	"110280506"	"110280507"	"0.0232133614416572"	"12"	"110280506"	"110280507"	"0.0188924409848194"	"12"	"110280506"	"110280507"	"0.0236009872225578"	"12"	"110280506"	"110280507"	"0.0178398291181126"	"12"	"110280506"	"110280507"	"0.022650566728678"	"12"	"110280506"	"110280507"	"0.03442161696937"	"12"	"110280506"	"110280507"
"TGFBR1"	"0.175879289313924"	"9"	"99104151"	"99104152"	"0.0483601310676801"	"9"	"99104151"	"99104152"	"0.0255545811941823"	"9"	"99104151"	"99104152"	"0.107871124970053"	"9"	"99104151"	"99104152"	"0.0399999377211154"	"9"	"99104151"	"99104152"	"0.0595232401378583"	"9"	"99104151"	"99104152"	"0.0991623081158844"	"9"	"99104151"	"99104152"	"0.0459714160493894"	"9"	"99104151"	"99104152"	"0.138776149587289"	"9"	"99104151"	"99104152"	"0.495241503466437"	"9"	"99104151"	"99104152"	"0.0317871315703146"	"9"	"99104151"	"99104152"	"0.0226130004674217"	"9"	"99104151"	"99104152"
"NUPR1"	"0.0728179942837181"	"16"	"28538850"	"28538851"	"0.196046187156576"	"16"	"28538850"	"28538851"	"0.158176605650305"	"16"	"28538850"	"28538851"	"0.388946499446416"	"16"	"28538850"	"28538851"	"0.364330599662405"	"16"	"28538850"	"28538851"	"0.166306655566677"	"16"	"28538850"	"28538851"	"0.626921214952548"	"16"	"28538850"	"28538851"	"0.305275265933242"	"16"	"28538850"	"28538851"	"0.390312669807744"	"16"	"28538850"	"28538851"	"0.461970621284662"	"16"	"28538850"	"28538851"	"0.756149200524335"	"16"	"28538850"	"28538851"	"0.183959684816525"	"16"	"28538850"	"28538851"
"ST6GAL2"	"0.200938220542236"	"2"	"106887091"	"106887092"	"0.0224100721615282"	"2"	"106887091"	"106887092"	"0.00841019865430127"	"2"	"106887091"	"106887092"	"0.12754316535329"	"2"	"106887091"	"106887092"	"0.0222740761677111"	"2"	"106887091"	"106887092"	"0.0146867553560999"	"2"	"106887091"	"106887092"	"0.205806505636232"	"2"	"106887091"	"106887092"	"0.00858591976929623"	"2"	"106887091"	"106887092"	"0.600532262881699"	"2"	"106887091"	"106887092"	"0.0138715020504149"	"2"	"106887091"	"106887092"	"0.0315077384151031"	"2"	"106887091"	"106887092"	"0.180293890829768"	"2"	"106887091"	"106887092"
"FOXO3"	"0.00779538518861574"	"6"	"108560252"	"108560253"	"0.0209971780377751"	"6"	"108560252"	"108560253"	"0.00558368029089292"	"6"	"108560252"	"108560253"	"0.00812144256588837"	"6"	"108560252"	"108560253"	"0.00919954715909607"	"6"	"108560252"	"108560253"	"0.0105049372613971"	"6"	"108560252"	"108560253"	"0.00737944633708567"	"6"	"108560252"	"108560253"	"0.00653442615080119"	"6"	"108560252"	"108560253"	"0.00976759435511255"	"6"	"108560252"	"108560253"	"0.0105616453428126"	"6"	"108560252"	"108560253"	"0.00877285188011489"	"6"	"108560252"	"108560253"	"0.00656807854770204"	"6"	"108560252"	"108560253"
"FAM83B"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"PABPC1"	"0.167481956604709"	"8"	"100721692"	"100721693"	"0.34695369054028"	"8"	"100721692"	"100721693"	"0.103535117450058"	"8"	"100721692"	"100721693"	"0.0523650640303913"	"8"	"100721692"	"100721693"	"0.235666104995902"	"8"	"100721692"	"100721693"	"0.247063991271057"	"8"	"100721692"	"100721693"	"0.236384084695965"	"8"	"100721692"	"100721693"	"0.0941806962232045"	"8"	"100721692"	"100721693"	"0.261197130677711"	"8"	"100721692"	"100721693"	"0.241196092591246"	"8"	"100721692"	"100721693"	"0.281962472594201"	"8"	"100721692"	"100721693"	"0.19173024231893"	"8"	"100721692"	"100721693"
"CARD11"	"0.778474377212744"	"7"	"3044882"	"3044883"	"0.954847039735828"	"7"	"3044882"	"3044883"	"0.951366170344928"	"7"	"3044882"	"3044883"	"0.840746729533771"	"7"	"3044882"	"3044883"	"0.698592504760387"	"7"	"3044882"	"3044883"	"0.299837186695652"	"7"	"3044882"	"3044883"	"0.902128846391987"	"7"	"3044882"	"3044883"	"0.759670813818765"	"7"	"3044882"	"3044883"	"0.779611279592415"	"7"	"3044882"	"3044883"	"0.791333369258919"	"7"	"3044882"	"3044883"	"0.877606347087446"	"7"	"3044882"	"3044883"	"0.712059124945852"	"7"	"3044882"	"3044883"
"SOX9"	"0.0338378531695178"	"17"	"72120540"	"72120541"	"0.0394696743066899"	"17"	"72120540"	"72120541"	"0.0205749000331634"	"17"	"72120540"	"72120541"	"0.0416885227535006"	"17"	"72120540"	"72120541"	"0.0579470619469271"	"17"	"72120540"	"72120541"	"0.0220115763423022"	"17"	"72120540"	"72120541"	"0.0820783753529268"	"17"	"72120540"	"72120541"	"0.0210077474542107"	"17"	"72120540"	"72120541"	"0.0603765724535813"	"17"	"72120540"	"72120541"	"0.0187159384648209"	"17"	"72120540"	"72120541"	"0.375997492071918"	"17"	"72120540"	"72120541"	"0.0166301222623658"	"17"	"72120540"	"72120541"
